step,api_call,run_time_sec,cpu_pct_mean,cpu_pct_p90,gpu_pct_mean,gpu_pct_p90,cpu_usage_mean,cpu_usage_p90,mem_process,mem_container_limit,mem_container_used,mem_container_avail,mem_system_total,mem_system_used,mem_system_avail,cpus,gpus,gpu_model,node,filename,node_type,project
build_dem_orthomosaic,buildDem (DTM-ptcloud),23,18,44,N/A,N/A,5.8,14.0,0.5,122.8,1.4,121.5,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-139166089,gpu-000192,gpu,000192
build_dem_orthomosaic,exportRaster (DTM-ptcloud),3,9,12,N/A,N/A,3.0,3.8,0.5,122.8,1.5,121.3,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-139166089,gpu-000192,gpu,000192
build_dem_orthomosaic,buildDem (DSM-mesh),33,15,39,N/A,N/A,4.8,12.5,0.8,122.8,1.9,120.9,122.8,2.7,120.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-139166089,gpu-000192,gpu,000192
build_dem_orthomosaic,exportRaster (DSM-mesh),3,9,13,N/A,N/A,2.9,4.2,0.6,122.8,2.0,120.8,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-139166089,gpu-000192,gpu,000192
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),2436,23,57,N/A,N/A,7.3,18.1,12.6,122.8,32.7,90.2,122.8,14.6,108.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-139166089,gpu-000192,gpu,000192
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),45,8,13,N/A,N/A,2.4,4.2,1.7,122.8,23.0,99.9,122.8,3.6,119.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-139166089,gpu-000192,gpu,000192
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),1969,26,60,N/A,N/A,8.1,19.2,11.5,122.8,41.7,81.1,122.8,13.4,109.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-139166089,gpu-000192,gpu,000192
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),50,8,14,N/A,N/A,2.3,4.3,1.3,122.8,23.8,99.0,122.8,3.3,119.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-139166089,gpu-000192,gpu,000192
finalize,exportReport,11,11,7,N/A,N/A,3.3,2.1,0.4,122.8,1.1,121.7,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-600263533,gpu-000192,gpu,000192
setup,addPhotos,31,2,3,N/A,N/A,0.3,0.3,0.4,122.8,24.3,98.5,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3675476428,gpu-000195,gpu,000195
match_photos,matchPhotos,838,8,26,16,84,2.5,8.4,1.8,115.1,32.1,83.0,115.1,4.6,110.5,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-3581908565,gpu-000195,gpu,000195
align_cameras,alignCameras,905,72,95,N/A,N/A,22.9,30.4,2.7,122.8,2.9,120.0,122.8,4.7,118.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3406096977,gpu-000195,gpu,000195
align_cameras,optimizeCameras,61,63,95,N/A,N/A,20.2,30.2,2.7,122.8,3.6,119.2,122.8,4.6,118.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3406096977,gpu-000195,gpu,000195
align_cameras,exportCameras,0,9,9,N/A,N/A,2.8,2.8,1.1,122.8,2.0,120.9,122.8,3.0,119.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3406096977,gpu-000195,gpu,000195
build_depth_maps,buildDepthMaps,1447,18,24,45,91,5.7,7.6,5.8,115.1,37.0,78.1,115.1,8.6,106.6,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-2168958323,gpu-000195,gpu,000195
build_point_cloud,buildPointCloud,2449,49,77,N/A,N/A,15.7,24.7,19.2,122.8,46.1,76.7,122.8,21.2,101.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3531329758,gpu-000195,gpu,000195
build_point_cloud,classifyGroundPoints,2104,84,100,N/A,N/A,26.4,32.0,7.9,122.8,37.6,85.2,122.8,10.8,112.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3531329758,gpu-000195,gpu,000195
build_mesh,buildModel,5881,41,60,1,0,12.9,19.0,22.6,115.1,37.0,78.1,115.1,25.3,89.8,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1859944610,gpu-000195,gpu,000195
build_mesh,exportModel,25,4,4,0,0,1.2,1.0,9.8,115.1,18.8,96.4,115.1,12.6,102.6,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1859944610,gpu-000195,gpu,000195
build_dem_orthomosaic,buildDem (DSM-ptcloud),57,21,47,N/A,N/A,6.6,15.0,0.5,122.8,2.0,120.8,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
build_dem_orthomosaic,exportRaster (DSM-ptcloud),6,7,10,N/A,N/A,2.2,3.1,0.6,122.8,2.3,120.6,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
build_dem_orthomosaic,buildDem (DTM-ptcloud),43,18,51,N/A,N/A,5.7,16.4,0.5,122.8,2.4,120.4,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
build_dem_orthomosaic,exportRaster (DTM-ptcloud),5,9,12,N/A,N/A,2.8,3.7,0.6,122.8,2.7,120.2,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
build_dem_orthomosaic,buildDem (DSM-mesh),50,14,30,N/A,N/A,4.3,9.5,1.1,122.8,3.5,119.4,122.8,3.1,119.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
build_dem_orthomosaic,exportRaster (DSM-mesh),3,8,12,N/A,N/A,2.4,3.5,0.6,122.8,3.2,119.7,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),7331,26,66,N/A,N/A,8.2,20.8,30.6,122.8,98.7,24.2,122.8,32.7,90.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),81,7,12,N/A,N/A,2.2,3.7,2.4,122.8,45.2,77.6,122.8,4.5,118.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),4362,25,66,N/A,N/A,7.9,20.9,19.7,122.8,59.8,63.1,122.8,21.8,101.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),50,7,12,N/A,N/A,2.2,3.7,2.4,122.8,44.1,78.7,122.8,4.5,118.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-33334613,gpu-000195,gpu,000195
finalize,exportReport,18,17,67,N/A,N/A,3.6,7.9,0.6,122.8,1.8,121.0,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1398738425,gpu-000195,gpu,000195
setup,addPhotos,183,3,3,N/A,N/A,0.3,0.3,0.8,122.8,109.5,13.3,122.8,2.8,120.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1659934275,gpu-000339,gpu,000339
match_photos,matchPhotos,3958,9,30,12,58,2.9,9.4,15.0,115.1,99.7,15.5,115.1,17.8,97.3,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1938174524,gpu-000339,gpu,000339
align_cameras,alignCameras,13702,61,100,N/A,N/A,19.4,31.9,18.3,122.8,19.6,103.3,122.8,20.4,102.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2528639754,gpu-000339,gpu,000339
align_cameras,optimizeCameras,832,46,100,N/A,N/A,14.6,31.9,18.8,122.8,18.8,104.1,122.8,20.9,102.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2528639754,gpu-000339,gpu,000339
align_cameras,exportCameras,1,6,6,N/A,N/A,1.6,1.6,2.2,122.8,3.3,119.6,122.8,4.3,118.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2528639754,gpu-000339,gpu,000339
build_depth_maps,buildDepthMaps,20962,19,31,44,99,5.9,9.9,11.1,115.1,110.4,4.8,115.1,14.0,101.1,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-490365538,gpu-000339,gpu,000339
build_point_cloud,buildPointCloud,11603,71,83,N/A,N/A,22.6,26.6,42.3,122.8,117.2,5.7,122.8,44.4,78.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1912684585,gpu-000339,gpu,000339
build_point_cloud,classifyGroundPoints,1685,70,100,N/A,N/A,22.2,32.0,17.0,122.8,91.3,31.6,122.8,19.2,103.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1912684585,gpu-000339,gpu,000339
build_mesh,buildModel,19728,35,49,2,0,11.3,15.6,22.1,115.1,99.8,15.3,115.1,25.0,90.2,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-705086911,gpu-000339,gpu,000339
build_mesh,exportModel,38,4,5,0,0,1.1,1.0,10.9,115.1,96.6,18.6,115.1,13.8,101.4,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-705086911,gpu-000339,gpu,000339
build_dem_orthomosaic,buildDem (DSM-ptcloud),286,19,51,N/A,N/A,5.8,16.2,0.7,122.8,4.3,118.6,122.8,2.7,120.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
build_dem_orthomosaic,exportRaster (DSM-ptcloud),19,7,14,N/A,N/A,2.3,4.4,1.5,122.8,4.8,118.0,122.8,3.4,119.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
build_dem_orthomosaic,buildDem (DTM-ptcloud),271,18,55,N/A,N/A,5.8,17.4,0.8,122.8,5.3,117.5,122.8,2.7,120.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
build_dem_orthomosaic,exportRaster (DTM-ptcloud),19,7,14,N/A,N/A,2.1,4.4,1.4,122.8,5.9,116.9,122.8,3.4,119.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
build_dem_orthomosaic,buildDem (DSM-mesh),368,18,65,N/A,N/A,5.7,20.5,1.8,122.8,7.7,115.2,122.8,3.8,119.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
build_dem_orthomosaic,exportRaster (DSM-mesh),25,7,14,N/A,N/A,2.1,4.5,1.7,122.8,7.3,115.5,122.8,3.6,119.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),17377,26,54,N/A,N/A,8.0,17.3,21.1,122.8,118.1,4.7,122.8,23.1,99.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),277,7,13,N/A,N/A,2.2,4.1,2.6,122.8,108.5,14.3,122.8,4.7,118.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),15602,28,59,N/A,N/A,8.7,18.8,18.4,122.8,118.9,4.0,122.8,20.6,102.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),369,7,13,N/A,N/A,2.2,4.1,3.0,122.8,109.2,13.6,122.8,5.2,117.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3659180434,gpu-000339,gpu,000339
finalize,exportReport,66,7,4,N/A,N/A,2.0,1.0,0.9,122.8,4.1,118.7,122.8,3.0,119.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3183524076,gpu-000339,gpu,000339
setup,addPhotos,44,3,3,N/A,N/A,0.3,0.3,0.4,122.8,20.6,102.2,122.8,2.5,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1573386085,gpu-000363,gpu,000363
match_photos,matchPhotos,914,9,26,12,44,2.7,8.2,3.2,115.1,30.0,85.1,115.1,6.0,109.2,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1897818002,gpu-000363,gpu,000363
align_cameras,alignCameras,900,66,99,N/A,N/A,20.9,31.7,3.0,122.8,3.8,119.1,122.8,5.0,117.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2801776492,gpu-000363,gpu,000363
align_cameras,optimizeCameras,65,46,94,N/A,N/A,14.8,30.1,3.2,122.8,4.2,118.7,122.8,5.2,117.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2801776492,gpu-000363,gpu,000363
align_cameras,exportCameras,0,6,6,N/A,N/A,1.9,1.9,1.2,122.8,2.1,120.7,122.8,3.1,119.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2801776492,gpu-000363,gpu,000363
build_depth_maps,buildDepthMaps,3238,20,28,60,98,6.3,9.1,8.3,115.1,44.2,70.9,115.1,11.0,104.1,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-2006413556,gpu-000363,gpu,000363
build_point_cloud,buildPointCloud,2571,69,81,N/A,N/A,21.8,25.7,17.6,115.1,43.6,71.5,115.1,20.4,94.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-59133899,gpu-000363,gpu,000363
build_point_cloud,classifyGroundPoints,723,47,100,N/A,N/A,15.0,31.9,6.9,115.1,35.2,79.9,115.1,9.7,105.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-59133899,gpu-000363,gpu,000363
build_mesh,buildModel,4524,37,53,1,0,11.8,16.7,16.7,115.1,35.7,79.4,115.1,19.6,95.6,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-2826908237,gpu-000363,gpu,000363
build_mesh,exportModel,22,5,4,0,0,1.3,1.0,8.1,115.1,33.4,81.7,115.1,10.9,104.2,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-2826908237,gpu-000363,gpu,000363
build_dem_orthomosaic,buildDem (DSM-ptcloud),64,21,50,N/A,N/A,6.6,16.1,0.5,122.8,1.9,120.9,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
build_dem_orthomosaic,exportRaster (DSM-ptcloud),8,9,12,N/A,N/A,2.7,3.8,0.6,122.8,2.1,120.7,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
build_dem_orthomosaic,buildDem (DTM-ptcloud),55,20,59,N/A,N/A,6.2,18.7,0.5,122.8,2.3,120.6,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
build_dem_orthomosaic,exportRaster (DTM-ptcloud),8,7,11,N/A,N/A,2.5,3.4,0.6,122.8,2.5,120.3,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
build_dem_orthomosaic,buildDem (DSM-mesh),88,16,41,N/A,N/A,4.9,13.2,1.1,122.8,3.5,119.4,122.8,3.2,119.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
build_dem_orthomosaic,exportRaster (DSM-mesh),9,8,12,N/A,N/A,2.5,3.7,0.7,122.8,3.4,119.5,122.8,2.7,120.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),3549,29,61,N/A,N/A,9.0,19.4,9.2,122.8,54.2,68.6,122.8,11.2,111.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),112,8,17,N/A,N/A,2.5,5.3,1.7,122.8,49.0,73.8,122.8,3.7,119.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),3497,29,61,N/A,N/A,9.1,19.4,8.5,122.8,79.5,43.4,122.8,10.5,112.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),147,8,16,N/A,N/A,2.5,5.1,2.1,122.8,55.2,67.6,122.8,4.1,118.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2095795980,gpu-000363,gpu,000363
finalize,exportReport,19,6,5,N/A,N/A,1.7,1.4,0.5,122.8,1.8,121.0,122.8,2.7,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-777189202,gpu-000363,gpu,000363
setup,addPhotos,56,3,3,N/A,N/A,0.4,0.4,0.4,122.8,31.4,91.4,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-583323164,gpu-000404,gpu,000404
match_photos,matchPhotos,1098,10,30,9,18,2.8,9.6,2.8,115.1,40.7,74.4,115.1,5.5,109.6,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-2419675205,gpu-000404,gpu,000404
align_cameras,alignCameras,1213,64,100,N/A,N/A,20.5,31.8,4.3,122.8,5.2,117.6,122.8,6.2,116.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-890058465,gpu-000404,gpu,000404
align_cameras,optimizeCameras,78,47,99,N/A,N/A,14.9,31.7,4.2,122.8,5.1,117.7,122.8,6.1,116.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-890058465,gpu-000404,gpu,000404
align_cameras,exportCameras,0,7,7,N/A,N/A,2.1,2.1,1.5,122.8,2.4,120.4,122.8,3.4,119.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-890058465,gpu-000404,gpu,000404
build_depth_maps,buildDepthMaps,4132,20,30,58,99,6.4,9.7,8.3,115.1,57.5,57.6,115.1,11.1,104.1,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-531603267,gpu-000404,gpu,000404
build_point_cloud,buildPointCloud,2435,68,84,N/A,N/A,21.5,26.8,27.9,122.8,65.5,57.3,122.8,29.9,92.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-769903534,gpu-000404,gpu,000404
build_point_cloud,classifyGroundPoints,674,68,100,N/A,N/A,21.9,32.0,5.8,122.8,45.0,77.9,122.8,7.8,115.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-769903534,gpu-000404,gpu,000404
build_mesh,buildModel,5401,39,57,1,0,12.3,18.0,15.5,115.1,38.5,76.6,115.1,18.4,96.7,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-4133790226,gpu-000404,gpu,000404
build_mesh,exportModel,14,4,5,0,0,1.2,1.2,7.8,115.1,15.8,99.3,115.1,10.7,104.5,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-4133790226,gpu-000404,gpu,000404
build_dem_orthomosaic,buildDem (DSM-ptcloud),65,19,48,N/A,N/A,6.0,15.3,0.5,122.8,1.6,121.2,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
build_dem_orthomosaic,exportRaster (DSM-ptcloud),7,8,13,N/A,N/A,2.4,4.0,0.6,122.8,1.9,121.0,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
build_dem_orthomosaic,buildDem (DTM-ptcloud),60,18,53,N/A,N/A,5.6,17.0,0.7,122.8,2.0,120.8,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
build_dem_orthomosaic,exportRaster (DTM-ptcloud),6,11,16,N/A,N/A,3.3,5.1,0.6,122.8,2.3,120.6,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
build_dem_orthomosaic,buildDem (DSM-mesh),75,16,41,N/A,N/A,4.8,13.0,1.0,122.8,2.8,120.0,122.8,3.0,119.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
build_dem_orthomosaic,exportRaster (DSM-mesh),7,10,16,N/A,N/A,3.1,5.1,0.7,122.8,2.9,120.0,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),3910,26,53,N/A,N/A,8.4,16.7,10.8,122.8,66.7,56.1,122.8,12.7,110.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),94,8,14,N/A,N/A,2.3,4.4,2.0,122.8,60.5,62.3,122.8,3.9,118.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),3067,28,55,N/A,N/A,8.8,17.2,8.8,122.8,88.8,34.0,122.8,10.8,112.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),103,8,15,N/A,N/A,2.4,4.8,2.1,122.8,63.4,59.5,122.8,4.1,118.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1314834853,gpu-000404,gpu,000404
finalize,exportReport,17,8,24,N/A,N/A,2.6,7.7,0.4,122.8,1.9,121.0,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3090598025,gpu-000404,gpu,000404
setup,addPhotos,46,2,3,N/A,N/A,0.3,0.3,0.4,122.8,31.6,91.3,122.8,2.4,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-4144737730,gpu-000405,gpu,000405
match_photos,matchPhotos,1265,9,29,16,81,2.7,9.1,2.4,115.1,42.4,72.7,115.1,5.1,110.0,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1910100767,gpu-000405,gpu,000405
align_cameras,alignCameras,1002,74,97,N/A,N/A,23.6,30.7,2.9,122.8,3.9,118.9,122.8,4.8,118.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2463806663,gpu-000405,gpu,000405
align_cameras,optimizeCameras,61,66,100,N/A,N/A,20.9,31.9,3.0,122.8,3.2,119.6,122.8,4.9,117.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2463806663,gpu-000405,gpu,000405
align_cameras,exportCameras,0,8,8,N/A,N/A,2.4,2.4,1.2,122.8,1.4,121.4,122.8,3.1,119.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2463806663,gpu-000405,gpu,000405
build_depth_maps,buildDepthMaps,2179,18,25,46,90,5.7,8.0,6.7,115.1,46.8,68.3,115.1,9.5,105.6,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-578651161,gpu-000405,gpu,000405
build_point_cloud,buildPointCloud,2779,52,78,N/A,N/A,16.5,24.8,17.1,122.8,52.6,70.3,122.8,19.1,103.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3524138892,gpu-000405,gpu,000405
build_point_cloud,classifyGroundPoints,1537,70,100,N/A,N/A,22.2,32.0,8.7,122.8,46.4,76.4,122.8,10.7,112.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3524138892,gpu-000405,gpu,000405
build_mesh,buildModel,5739,34,50,1,0,11.0,16.1,22.8,115.1,41.0,74.1,115.1,25.7,89.5,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-3629980324,gpu-000405,gpu,000405
build_mesh,exportModel,22,4,4,0,0,1.2,1.0,10.5,115.1,21.4,93.7,115.1,13.3,101.9,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-3629980324,gpu-000405,gpu,000405
build_dem_orthomosaic,buildDem (DSM-ptcloud),90,41,98,N/A,N/A,7.3,18.7,0.5,115.1,2.5,112.7,115.1,4.9,110.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
build_dem_orthomosaic,exportRaster (DSM-ptcloud),13,9,15,N/A,N/A,2.6,4.3,0.7,115.1,2.9,112.3,115.1,2.8,112.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
build_dem_orthomosaic,buildDem (DTM-ptcloud),77,24,65,N/A,N/A,7.1,20.5,0.7,115.1,3.2,111.9,115.1,3.2,112.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
build_dem_orthomosaic,exportRaster (DTM-ptcloud),12,8,14,N/A,N/A,2.5,4.4,0.7,115.1,3.6,111.5,115.1,3.4,111.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
build_dem_orthomosaic,buildDem (DSM-mesh),76,15,39,N/A,N/A,4.7,12.4,1.1,115.1,4.5,110.7,115.1,3.8,111.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
build_dem_orthomosaic,exportRaster (DSM-mesh),7,11,16,N/A,N/A,3.3,5.1,0.8,115.1,4.3,110.8,115.1,3.4,111.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),9207,31,76,N/A,N/A,9.7,24.3,35.5,115.1,90.7,24.5,115.1,38.4,76.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
