step,api_call,run_time_sec,cpu_pct_mean,cpu_pct_p90,gpu_pct_mean,gpu_pct_p90,cpu_usage_mean,cpu_usage_p90,mem_process,mem_container_limit,mem_container_used,mem_container_avail,mem_system_total,mem_system_used,mem_system_avail,cpus,gpus,gpu_model,node,filename,node_type,project
build_mesh,exportModel,2,6,7,N/A,N/A,0.9,1.0,1.9,58.9,2.7,56.2,58.9,3.4,55.5,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-396868397,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildDem (DSM-ptcloud),6,23,53,N/A,N/A,3.6,8.3,0.4,58.9,0.5,58.3,58.9,1.8,57.0,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (DSM-ptcloud),0,1,1,N/A,N/A,0.1,0.1,0.3,58.9,0.3,58.5,58.9,1.6,57.3,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildDem (DTM-ptcloud),5,22,40,N/A,N/A,3.4,6.3,0.4,58.9,0.4,58.4,58.9,1.7,57.2,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (DTM-ptcloud),1,8,11,N/A,N/A,1.1,1.6,0.3,58.9,0.4,58.4,58.9,1.6,57.2,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildDem (DSM-mesh),6,19,45,N/A,N/A,3.0,7.1,0.4,58.9,0.5,58.3,58.9,1.7,57.2,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (DSM-mesh),1,8,11,N/A,N/A,1.3,1.6,0.3,58.9,0.5,58.3,58.9,1.6,57.2,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),239,21,63,N/A,N/A,3.2,10.0,2.9,58.9,4.4,54.5,58.9,4.3,54.6,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),10,13,20,N/A,N/A,2.0,3.1,0.9,58.9,2.6,56.3,58.9,2.2,56.7,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),201,24,69,N/A,N/A,3.7,11.0,2.7,58.9,5.2,53.7,58.9,4.0,54.8,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),11,13,22,N/A,N/A,2.0,3.4,1.2,58.9,3.2,55.6,58.9,2.5,56.3,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1799206008,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
finalize,exportReport,5,13,29,N/A,N/A,1.9,4.5,0.3,58.9,0.4,58.5,58.9,1.6,57.2,16,0,N/A,automate-metashape-workflow-29p54-metashape-cpu-step-1333114974,cpu-benchmarking-emerald-subset,cpu,benchmarking-emerald-subset
